tweet_id,date,full_text,tweet_type,hashtags,mentions,user_id,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locality,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1591215620972072960,Fri Nov 11 23:45:42 +0000 2022,@3YearLetterman @elonmusk Yeah but the second amendment pretty much allows all parody,Reply Tweet,,"['@3YearLetterman', '@elonmusk']",1428701592677715973,Minnesota for now,,,,,,,,,United States,US,,Minnesota,,"Minnesota, United States",-94.25055,46.25024,0,0,0,0,https://twitter.com/twitter/status/1591215620972072960
1591215619730731010,Fri Nov 11 23:45:41 +0000 2022,"@TenthAmendment Gun owners- Yay, I can be as stupid and murderous as I want and Iowa will still blame the victims. No matter how many mass shooters and homicides in Iowa, ANYONE own and operate firearms WITHOUT LICENSE OR EVEN BASIC TRAINING.  This is a dark day for Iowa's children and mothers. https://t.co/I42QhVNMgK",Reply Tweet,,['@TenthAmendment'],836857681,"Iowa, USA",,,,,,,,,United States,US,,Iowa,,"Iowa, United States",-93.50049,42.00027,0,0,0,0,https://twitter.com/twitter/status/1591215619730731010
1591215593780572161,Fri Nov 11 23:45:35 +0000 2022,"@WeRegisterDems @Logically_JC #GregAbbott and #TexasGOP have #NRAbloodmoney on their hands 
#Uvalde",Reply Tweet,"['#GregAbbott', '#TexasGOP', '#NRAbloodmoney', '#Uvalde']","['@WeRegisterDems', '@Logically_JC']",799257301,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,17,3,https://twitter.com/twitter/status/1591215593780572161
1591215541687324673,Fri Nov 11 23:45:23 +0000 2022,@RealMarkFinchem No! The Democrats are respecting the constitution and understand that the 2nd amendment is not the only provision. The guest is a protection against forced religion and practice. Read a history book.,Reply Tweet,,['@RealMarkFinchem'],33584393,"Casa Grande, AZ",,,,,,,,,United States,US,Casa Grande,Arizona,Pinal County,"Casa Grande, Arizona, United States",-111.75735,32.8795,0,0,0,0,https://twitter.com/twitter/status/1591215541687324673
1591215488851644417,Fri Nov 11 23:45:10 +0000 2022,"@KariLake New @January6thCmte video reveals it seems #Trump WANTED TO LOSE as an excuse to stage a fake Revelation13 Prophecy to install a MONARCHY with:
NO #FREEDOM
NO #CONGRESS
NO #SCOTUS
NO #GUNS
NO #MAGA 

and NO #CHRISTIANS (anywhere!)

#January6th Plot Basis
https://t.co/N6xxnwhBW5",Reply Tweet,"['#Trump', '#FREEDOM', '#CONGRESS', '#SCOTUS', '#GUNS', '#MAGA', '#CHRISTIANS', '#January6th']","['@KariLake', '@January6thCmte']",1409724627262357505,"Houston, Texas",,,,,,,,,United States,US,Houston,Texas,Harris County,"Houston, Texas, United States",-95.36327,29.76328,0,0,0,0,https://twitter.com/twitter/status/1591215488851644417
1591215472506273799,Fri Nov 11 23:45:06 +0000 2022,Judge Freezes Alex Jones’ Assets As He Faces Over $1 Billion In Damages For Spreading Sandy Hook Conspiracy Theories https://t.co/9yDSAhYeCS https://t.co/WpLcMr8Qhl,Original Tweet,,,91478624,"New York, NY",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,27,7,157,25,https://twitter.com/twitter/status/1591215472506273799
1591215470736474113,Fri Nov 11 23:45:06 +0000 2022,"@KristaKafer @denverpost You know, you showed a lltiny bit of logic at the beginning &amp; then completely lost it by the end. As a UA voter, TABOR didn't even come close to being an issue I cared about. I voted on: reproductive rights, gun violence, helping the middle/lower classes, LGBTQ+, healthcare, etc.",Reply Tweet,,"['@KristaKafer', '@denverpost']",1515162154730725382,"Colorado, USA",,,,,,,,,United States,US,,Colorado,,"Colorado, United States",-105.50083,39.00027,0,0,0,0,https://twitter.com/twitter/status/1591215470736474113
1591215402843275264,Fri Nov 11 23:44:50 +0000 2022,"@Logically_JC It's great to know that you have the logic to have proper protection in your home.
Sorry you have to be an insufferable twat about open carry though.",Reply Tweet,,['@Logically_JC'],4435750274,Texas,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,0,0,https://twitter.com/twitter/status/1591215402843275264
1591215225734586368,Fri Nov 11 23:44:07 +0000 2022,"@yammerapple @PrisonPlanet Yes, absolutely. Thats my point. You, I'm assuming, are in favor of gun control where as I am not but I believe we both exemplify good intentions and character in the matter and seek solutions to crime and violence.",Reply Tweet,,"['@yammerapple', '@PrisonPlanet']",757444570833645569,"La Porte, IN",,,,,,,,,United States,US,La Porte City,Iowa,Black Hawk County,"La Porte City, Iowa, United States",-92.19213,42.31499,2,0,0,0,https://twitter.com/twitter/status/1591215225734586368
1591215174488588288,Fri Nov 11 23:43:55 +0000 2022,"@jeannine_bartel @gardengyrl108 Because they get to keep their guns no matter if they are nuts.  To hell with a good education, good jobs, healthcare, civil rights, our kids not being slaughtered in schools, clean air to breathe and safe drinking water.  Gimme more guns!  Vote for gun rights over human rights",Reply Tweet,,"['@jeannine_bartel', '@gardengyrl108']",1308755215714258946,"Ohio, USA",,,,,,,,,United States,US,,Ohio,,"Ohio, United States",-83.00018,40.25034,2,0,9,0,https://twitter.com/twitter/status/1591215174488588288
1591215158105604097,Fri Nov 11 23:43:51 +0000 2022,"@TheRealHoarse My country held onto democracy by elect’g democratic Senators, Reps, Sec’s of State and Governors.

My state re-elect’d a democratic Gov, Senator, Secretary of State and a few Reps too - while also passing the strongest gun laws yet.

Pretty good week.",Reply Tweet,,['@TheRealHoarse'],37371325,"Portland, OR",,,,,,,,,United States,US,Portland,Oregon,Multnomah County,"Portland, Oregon, United States",-122.67621,45.52345,0,0,0,0,https://twitter.com/twitter/status/1591215158105604097
1591215033069236224,Fri Nov 11 23:43:21 +0000 2022,@Logically_JC @texgal516 #Uvalde did not vote Abbott 60%,Reply Tweet,['#Uvalde'],"['@Logically_JC', '@texgal516']",799257301,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,2,1,https://twitter.com/twitter/status/1591215033069236224
1591215018875719680,Fri Nov 11 23:43:18 +0000 2022,"@SmallDolphinPen @KOINNews Here are my concerns:
1. Do police departments have he capacity to fulfill this new role? Currently, we're having a hard time even filing police reports in Portland. 
2. I'm unsure if the high capacity magazine portion is constitutional given other court rulings (NY).",Reply Tweet,,"['@SmallDolphinPen', '@KOINNews']",1450978738997379075,"Portland, OR",,,,,,,,,United States,US,Portland,Oregon,Multnomah County,"Portland, Oregon, United States",-122.67621,45.52345,0,0,0,0,https://twitter.com/twitter/status/1591215018875719680
1591215018464641024,Fri Nov 11 23:43:18 +0000 2022,"#gun #safety LINKS TO GUN SAFETY (or lack of it) #mass_shootings #Second #Amendment #Uvalde #JamesCorden #Border_Patrol #TedCruz #GregAbbott #Tulsa_shooting #Canadian_gun_laws #HighlandParkIll #wartime_injuries
https://t.co/ETzLFiKyah
https://t.co/rMvgl7QseX",Original Tweet,"['#gun', '#safety', '#mass_shootings', '#Second', '#Amendment', '#Uvalde', '#JamesCorden', '#Border_Patrol', '#TedCruz', '#GregAbbott', '#Tulsa_shooting', '#Canadian_gun_laws', '#HighlandParkIll', '#wartime_injuries']",,154266844,"Rural Hall, NC",,,,,,,,,United States,US,Rural Hall,North Carolina,Forsyth County,"Rural Hall, North Carolina, United States",-80.29338,36.24042,0,0,0,0,https://twitter.com/twitter/status/1591215018464641024
1591214971274555393,Fri Nov 11 23:43:07 +0000 2022,"It’s sad to me that so many people now vehemently oppose and hate things like universal healthcare, housing  and food assistance for low income families, public education, separation of church and state, protecting our natural environment, gun safety, women’s rights, and science.",Original Tweet,,,878612431,"Jacksonville, Florida",,,,city,Fleming Island,"Fleming Island, FL",US,United States,United States,US,Jacksonville,Florida,Duval County,"Jacksonville, Florida, United States",-81.65565,30.33218,1,0,2,0,https://twitter.com/twitter/status/1591214971274555393
1591214834125017090,Fri Nov 11 23:42:34 +0000 2022,@KristinArnone @Logically_JC Responsible gun ownership should be universal. Sadly it is not.,Reply Tweet,,"['@KristinArnone', '@Logically_JC']",838748507863408642,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,2,0,0,0,https://twitter.com/twitter/status/1591214834125017090
1591214622794997761,Fri Nov 11 23:41:44 +0000 2022,"@the_jezza @johnsonstickk @Hotel2a Sure. Your hatred of Americans is showing. You just want the gun to shoot Americans and you want to justify that action with the 2A. 
You demand rights with no responsibility. You demand to kill or threaten to kill without consequence. 
That's what terrorists do.",Reply Tweet,,"['@the_jezza', '@johnsonstickk', '@Hotel2a']",20789778,"Oshkosh, WI",,,,,,,,,United States,US,Oshkosh,Wisconsin,Winnebago County,"Oshkosh, Wisconsin, United States",-88.54261,44.02471,1,0,0,0,https://twitter.com/twitter/status/1591214622794997761
1591214593929801729,Fri Nov 11 23:41:37 +0000 2022,"@ChaseForLiberty @HerschelWalker ""responsible gun ownership"" = ensuring you have AT LEAST one firearm for everyone in your household..... about all I could come up with",Reply Tweet,,"['@ChaseForLiberty', '@HerschelWalker']",1270851495395811329,"El Paso, Texas",,,,,,,,,United States,US,El Paso,Texas,El Paso County,"El Paso, Texas, United States",-106.48693,31.75872,1,0,2,0,https://twitter.com/twitter/status/1591214593929801729
1591214514355245059,Fri Nov 11 23:41:18 +0000 2022,@EyeH8Trump @LacarpetronM @Ferahgo684 @JimboUSA1776 @RenayCharlotte @unStunned @FLYNN6411 @Marsha579L @NeverGiveIn1776 @DonnaLeist @NavyVet9200 @Derrick47886845 @Plshel1959 @jersey_some @JamesWe70210481 @TrumpHa07812722 @Bekind4america @DianeBu72276743 @Keith_22_ @Sofie_Z1 @Luckboxwinnerr @SonnyFarmer @nickder61 @rmgoldman1 @rsnoeljr @SaltyTanker2 @The1Hauntings @DianaHe50951535 @LawrenceDunha16 @Larry092218801 @LarryCouch5 @Ettored @EricRos11919423 @GodsArmyOfHmrs @DocDeezWhat @DharmaPatriot @neila0081 @UndercoverReb @flipartist @DanpawP @MadeUMadAgain @Melissamcadam10 @KeelKeel13 @BurgerPhergus @Usaproud19 @MarshaManley @step_withers @The4ourthBranch @Chekhovs_Gunman @Danime9071 Trump left Ivana for Marla Maples.,Reply Tweet,,"['@EyeH8Trump', '@LacarpetronM', '@Ferahgo684', '@JimboUSA1776', '@RenayCharlotte', '@unStunned', '@FLYNN6411', '@Marsha579L', '@NeverGiveIn1776', '@DonnaLeist', '@NavyVet9200', '@Derrick47886845', '@Plshel1959', '@jersey_some', '@JamesWe70210481', '@TrumpHa07812722', '@Bekind4america', '@DianeBu72276743', '@Keith_22_', '@Sofie_Z1', '@Luckboxwinnerr', '@SonnyFarmer', '@nickder61', '@rmgoldman1', '@rsnoeljr', '@SaltyTanker2', '@The1Hauntings', '@DianaHe50951535', '@LawrenceDunha16', '@Larry092218801', '@LarryCouch5', '@Ettored', '@EricRos11919423', '@GodsArmyOfHmrs', '@DocDeezWhat', '@DharmaPatriot', '@neila0081', '@UndercoverReb', '@flipartist', '@DanpawP', '@MadeUMadAgain', '@Melissamcadam10', '@KeelKeel13', '@BurgerPhergus', '@Usaproud19', '@MarshaManley', '@step_withers', '@The4ourthBranch', '@Chekhovs_Gunman', '@Danime9071']",517946537,New Jersey coast,,,,city,Vista Center,"Vista Center, NJ",US,United States,United States,US,,New Jersey,,"New Jersey, United States",-74.49987,40.16706,4,0,2,0,https://twitter.com/twitter/status/1591214514355245059
1591214395493089282,Fri Nov 11 23:40:49 +0000 2022,"@TinaKotek What about the gun violence? Auto theft? Retail workers being scared to work, because of safety concerns? I think stricter laws for illegal gun possession and theft would help! Their seems to be 0 accountability and consequences!",Reply Tweet,,['@TinaKotek'],2763692523,"Portland, Oregon",,,,,,,,,United States,US,Portland,Oregon,Multnomah County,"Portland, Oregon, United States",-122.67621,45.52345,13,0,16,0,https://twitter.com/twitter/status/1591214395493089282
1591214382159392768,Fri Nov 11 23:40:46 +0000 2022,"@kdnerak33 By training, I assume you mean teachers doing target practice at the range and getting concealed carry permits. Otherwise the so-called training is just cultural marxism.",Reply Tweet,,['@kdnerak33'],1590921666254999553,"Minnesota, USA",,,,,,,,,United States,US,,Minnesota,,"Minnesota, United States",-94.25055,46.25024,0,0,0,0,https://twitter.com/twitter/status/1591214382159392768
1591214275665997825,Fri Nov 11 23:40:21 +0000 2022,"@LeonardMajor1 @anonymouss202 @BigGreggDavid1 @ThisIsKyleR @elonmusk Ok sir idk what is wrong with that picture. All I see is someone accepting others for who they are 🤷🏽‍♀️ but whatever, side with the murderer. Gun rights over women and children’s rights 🇺🇸 ‘Merica",Reply Tweet,,"['@LeonardMajor1', '@anonymouss202', '@BigGreggDavid1', '@ThisIsKyleR', '@elonmusk']",1560660547485540352,Lost in translation ,,,,,,,,,United States,US,Lost Bridge Village,Arkansas,Benton County,"Lost Bridge Village, Arkansas, United States",-93.90686,36.38841,3,0,0,0,https://twitter.com/twitter/status/1591214275665997825
1591214226995126272,Fri Nov 11 23:40:09 +0000 2022,"#Opinion | The examples below represent only a fraction of the news stories on defensive gun use that we found in October.

https://t.co/oRubMrqwFG 

By @AmySwearer from @Heritage",Original Tweet,['#Opinion'],"['@AmySwearer', '@Heritage']",1316523898989617153,USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,14,7,https://twitter.com/twitter/status/1591214226995126272
1591214225485332481,Fri Nov 11 23:40:09 +0000 2022,@Derrick47886845 @rsnoeljr @rmgoldman1 @LacarpetronM @JimboUSA1776 @Sofie_Z1 @SaltyTanker2 @The1Hauntings @FLYNN6411 @SonnyFarmer @DonnaLeist @nickder61 @DianaHe50951535 @LawrenceDunha16 @Luckboxwinnerr @RenayCharlotte @Larry092218801 @LarryCouch5 @Ettored @EricRos11919423 @GodsArmyOfHmrs @EyeH8Trump @DocDeezWhat @NavyVet9200 @DharmaPatriot @neila0081 @UndercoverReb @flipartist @DanpawP @MadeUMadAgain @Melissamcadam10 @KeelKeel13 @BurgerPhergus @Usaproud19 @MarshaManley @step_withers @The4ourthBranch @Chekhovs_Gunman @jersey_some @Ferahgo684 @Danime9071 @KellzBellzzah @Marsha579L @BollingerTodd @JamesWe70210481 @WildAngelWing @charlie31404066 @Amy95474055 @iBrianHorlick This is a big lie. Typical MAGA BS.,Reply Tweet,,"['@Derrick47886845', '@rsnoeljr', '@rmgoldman1', '@LacarpetronM', '@JimboUSA1776', '@Sofie_Z1', '@SaltyTanker2', '@The1Hauntings', '@FLYNN6411', '@SonnyFarmer', '@DonnaLeist', '@nickder61', '@DianaHe50951535', '@LawrenceDunha16', '@Luckboxwinnerr', '@RenayCharlotte', '@Larry092218801', '@LarryCouch5', '@Ettored', '@EricRos11919423', '@GodsArmyOfHmrs', '@EyeH8Trump', '@DocDeezWhat', '@NavyVet9200', '@DharmaPatriot', '@neila0081', '@UndercoverReb', '@flipartist', '@DanpawP', '@MadeUMadAgain', '@Melissamcadam10', '@KeelKeel13', '@BurgerPhergus', '@Usaproud19', '@MarshaManley', '@step_withers', '@The4ourthBranch', '@Chekhovs_Gunman', '@jersey_some', '@Ferahgo684', '@Danime9071', '@KellzBellzzah', '@Marsha579L', '@BollingerTodd', '@JamesWe70210481', '@WildAngelWing', '@charlie31404066', '@Amy95474055', '@iBrianHorlick']",517946537,New Jersey coast,,,,city,Vista Center,"Vista Center, NJ",US,United States,United States,US,,New Jersey,,"New Jersey, United States",-74.49987,40.16706,0,0,0,0,https://twitter.com/twitter/status/1591214225485332481
1591214221744025600,Fri Nov 11 23:40:08 +0000 2022,@LibertyAnders Not to mention they are afraid to send their kids to school because sooner or later someone with an AR-15 or other gun no regular citizen should own is gonna shoot up the place. Ugh. The #GOP vision of America is dystopian.,Reply Tweet,['#GOP'],['@LibertyAnders'],1227014176020815872,"Arlington, Virginia",,,,,,,,,United States,US,Arlington,Virginia,Arlington County,"Arlington, Virginia, United States",-77.10428,38.88101,0,0,0,0,https://twitter.com/twitter/status/1591214221744025600
1591214173802962944,Fri Nov 11 23:39:57 +0000 2022,"@schooltoons @davidhogg111 Second punish the store owner with a stiff fine and or jail, if found guilty of selling a firearm to someone on the don’t sell list!
Automatic weapons are already illegal to buy any where!
Most stop black market, and the cartels from being across the boarder, drugs and guns!",Reply Tweet,,"['@schooltoons', '@davidhogg111']",1570862598,New York Metropolitan area,,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,1,0,0,0,https://twitter.com/twitter/status/1591214173802962944
1591214151653036032,Fri Nov 11 23:39:51 +0000 2022,"Hey @SenatorTimScott the gun lobby has spent $18,513 to benefit your political campaigns. Represent the voters, not the gun lobby, or come November we will https://t.co/tq0YnGWK2B #VoteYouOut",Original Tweet,['#VoteYouOut'],['@SenatorTimScott'],2463542496,"Wildomar, CA",,,,city,Murrieta,"Murrieta, CA",US,United States,United States,US,Wildomar,California,Riverside County,"Wildomar, California, United States",-117.28004,33.59891,0,0,0,0,https://twitter.com/twitter/status/1591214151653036032
1591214144057135104,Fri Nov 11 23:39:49 +0000 2022,"@sumpeoplelikeit @andersm31 The Buffy series is, what, 25 years old? Even in that series they mention school shootings. An entire generation can finally fight back at the ballot box.",Reply Tweet,,"['@sumpeoplelikeit', '@andersm31']",620077088,"Oregon, USA",,,,,,,,,United States,US,,Oregon,,"Oregon, United States",-120.50139,44.00013,0,0,5,1,https://twitter.com/twitter/status/1591214144057135104
